timestamp,base_name,wear,category,uu_keyword,market_hash_name,matched,data_quality_flag,error,cs_lowest_ask_usd,cs_highest_bid_usd,cs_bid_depth,cs_vol24h,cs_asp24h,uu_lowest_ask_cny,uu_lowest_ask_usd,uu_highest_bid_cny,uu_highest_bid_usd,uu_bid_depth,uu_listings,uu_bid_reference,uu_bid_depth_reference,spread_to_cs_lowest_usd,spread_to_cs_lowest_pct,spread_to_cs_bid_usd,spread_to_cs_bid_pct,cny_to_usd
1777375902,Sport Gloves | Hedge Maze,ft,normal,树篱迷宫,★ Sport Gloves | Hedge Maze (Field-Tested),True,ok,,4849.000000,4670.000000,1,2,6939.990000,32998.500000,4619.790000,32200.000000,4508.000000,1,10,42350.000000,39,229.210000,0.049615,50.210000,0.010868,0.140000
1777375909,Moto Gloves | Turtle,ft,normal,玳瑁,★ Moto Gloves | Turtle (Field-Tested),True,ok,,51.000000,81.000000,1,19,92.726316,563.400000,78.876000,558.000000,78.120000,1,10,659.000000,25,-27.876000,-0.353415,2.124000,0.026928,0.140000
1777375917,Sport Gloves | Nocts,ft,normal,夜行衣,★ Sport Gloves | Nocts (Field-Tested),True,ok,,605.920000,595.000000,1,34,763.635000,4158.000000,582.120000,4060.000000,568.400000,1,10,5210.000000,25,23.800000,0.040885,12.880000,0.022126,0.140000
1777375924,Sport Gloves | Vice,ft,normal,迈阿密风云,★ Sport Gloves | Vice (Field-Tested),True,ok,,93.450000,695.000000,1,40,766.316250,3633.490000,508.688600,3520.000000,492.800000,1,10,7140.000000,39,-415.238600,-0.816292,186.311400,0.366258,0.140000
1777375930,Sport Gloves | Superconductor,ft,normal,超导体,★ Sport Gloves | Superconductor (Field-Tested),True,ok,,2545.060000,2310.000000,1,1,3200.000000,16000.000000,2240.000000,15760.000000,2206.400000,1,10,18040.000000,39,305.060000,0.136187,70.000000,0.031250,0.140000
1777375937,Sport Gloves | Omega,ft,normal,欧米伽,★ Sport Gloves | Omega (Field-Tested),True,ok,,123.900000,360.000000,1,33,310.394242,1599.000000,223.860000,1540.000000,215.600000,1,10,2660.000000,22,-99.960000,-0.446529,136.140000,0.608148,0.140000
1777375944,Sport Gloves | Amphibious,ft,normal,双栖,★ Sport Gloves | Amphibious (Field-Tested),True,ok,,99.520000,545.000000,1,27,441.618148,2450.000000,343.000000,2410.000000,337.400000,1,10,3640.000000,34,-243.480000,-0.709854,202.000000,0.588921,0.140000
1777375950,Sport Gloves | Slingshot,ft,normal,弹弓,★ Sport Gloves | Slingshot (Field-Tested),True,ok,,419.510000,412.000000,1,22,537.362273,2899.500000,405.930000,2850.000000,399.000000,2,10,4950.000000,27,13.580000,0.033454,6.070000,0.014953,0.140000
1777375956,Sport Gloves | Scarlet Shamagh,ft,normal,猩红头巾,★ Sport Gloves | Scarlet Shamagh (Field-Tested),True,ok,,232.270000,220.000000,1,37,266.267297,1559.500000,218.330000,1480.000000,207.200000,1,10,2110.000000,14,13.940000,0.063848,1.670000,0.007649,0.140000
1777375962,Moto Gloves | Finish Line,ft,normal,终点线,★ Moto Gloves | Finish Line (Field-Tested),True,ok,,123.330000,118.000000,2,14,134.866429,849.000000,118.860000,846.000000,118.440000,1,10,941.000000,27,4.470000,0.037607,-0.860000,-0.007235,0.140000
1777375970,Moto Gloves | Spearmint,ft,normal,薄荷,★ Moto Gloves | Spearmint (Field-Tested),True,ok,,2720.880000,2410.000000,1,0,0.000000,17545.000000,2456.300000,17070.000000,2389.800000,1,10,18730.000000,39,264.580000,0.107715,-46.300000,-0.018849,0.140000
1777375976,Specialist Gloves | Tiger Strike,ft,normal,老虎精英,★ Specialist Gloves | Tiger Strike (Field-Tested),True,ok,,193.340000,191.000000,1,15,209.295333,1359.500000,190.330000,1330.000000,186.200000,2,10,2020.000000,21,3.010000,0.015815,0.670000,0.003520,0.140000
1777375985,Specialist Gloves | Buckshot,ft,normal,狩鹿,★ Specialist Gloves | Buckshot (Field-Tested),True,ok,,56.420000,53.500000,1,28,59.964643,368.980000,51.657200,353.000000,49.420000,2,10,431.000000,14,4.762800,0.092200,1.842800,0.035674,0.140000
1777375996,Sport Gloves | Pandora's Box,ft,normal,潘多拉之盒,★ Sport Gloves | Pandora's Box (Field-Tested),True,ok,,4154.000000,3970.000000,1,5,4870.352000,27899.300000,3905.902000,26900.000000,3766.000000,1,10,31180.000000,29,248.098000,0.063519,64.098000,0.016411,0.140000
1777376002,Sport Gloves | Big Game,ft,normal,大型猎物,★ Sport Gloves | Big Game (Field-Tested),True,ok,,166.170000,155.000000,1,26,186.655769,1107.000000,154.980000,1070.000000,149.800000,4,10,1260.000000,31,11.190000,0.072203,0.020000,0.000129,0.140000
1777376009,Specialist Gloves | Lt. Commander,ft,normal,陆军少尉长官,★ Specialist Gloves | Lt. Commander (Field-Tested),True,ok,,125.990000,120.000000,1,12,148.018333,871.000000,121.940000,868.000000,121.520000,2,10,1060.000000,26,4.050000,0.033213,-1.940000,-0.015909,0.140000
1777376016,Driver Gloves | Black Tie,ft,normal,西装革履,★ Driver Gloves | Black Tie (Field-Tested),True,ok,,11.100000,138.000000,1,28,175.768214,988.490000,138.388600,960.000000,134.400000,1,10,1500.000000,14,-127.288600,-0.919791,-0.388600,-0.002808,0.140000
1777376022,Moto Gloves | Transport,ft,normal,交运,★ Moto Gloves | Transport (Field-Tested),True,ok,,45.330000,43.000000,4,19,46.616316,296.400000,41.496000,288.000000,40.320000,1,10,331.000000,16,3.834000,0.092394,1.504000,0.036244,0.140000
1777376028,Specialist Gloves | Field Agent,ft,normal,一线特工,★ Specialist Gloves | Field Agent (Field-Tested),True,ok,,142.240000,138.000000,1,26,177.869231,998.000000,139.720000,967.000000,135.380000,1,10,1460.000000,23,2.520000,0.018036,-1.720000,-0.012310,0.140000
1777376035,Specialist Gloves | Fade,ft,normal,渐变之色,★ Specialist Gloves | Fade (Field-Tested),True,ok,,121.000000,235.000000,1,33,274.213030,1419.000000,198.660000,1380.000000,193.200000,5,10,2550.000000,16,-77.660000,-0.390919,36.340000,0.182926,0.140000
1777376044,Specialist Gloves | Marble Fade,ft,normal,渐变大理石,★ Specialist Gloves | Marble Fade (Field-Tested),True,ok,,158.000000,147.000000,1,19,187.290526,1069.000000,149.660000,1060.000000,148.400000,3,10,1700.000000,18,8.340000,0.055726,-2.660000,-0.017774,0.140000
1777376063,Hydra Gloves | Emerald,ft,normal,翡翠色调,★ Hydra Gloves | Emerald (Field-Tested),True,ok,,42.200000,41.600000,2,19,42.797368,283.180000,39.645200,281.000000,39.340000,3,10,290.000000,10,2.554800,0.064442,1.954800,0.049307,0.140000
1777376074,Specialist Gloves | Crimson Web,ft,normal,深红之网,★ Specialist Gloves | Crimson Web (Field-Tested),True,ok,,48.140000,144.000000,1,40,188.471250,1035.000000,144.900000,1000.000000,140.000000,2,10,1550.000000,15,-96.760000,-0.667771,-0.900000,-0.006211,0.140000
1777376080,Specialist Gloves | Emerald Web,ft,normal,翠绿之网,★ Specialist Gloves | Emerald Web (Field-Tested),True,ok,,1892.950000,1670.000000,1,0,0.000000,12299.000000,1721.860000,12120.000000,1696.800000,1,10,12120.000000,45,171.090000,0.099363,-51.860000,-0.030119,0.140000
1777376087,Specialist Gloves | Mogul,ft,normal,大腕,★ Specialist Gloves | Mogul (Field-Tested),True,ok,,69.520000,126.000000,1,24,136.255417,855.700000,119.798000,850.000000,119.000000,5,10,942.000000,27,-50.278000,-0.419690,6.202000,0.051770,0.140000
1777376094,Driver Gloves | Snow Leopard,ft,normal,雪豹,★ Driver Gloves | Snow Leopard (Field-Tested),True,ok,,304.780000,286.000000,1,38,386.613947,2095.000000,293.300000,2010.000000,281.400000,1,10,3150.000000,16,11.480000,0.039141,-7.300000,-0.024889,0.140000
1777376100,Moto Gloves | Smoke Out,ft,normal,小心烟雾弹,★ Moto Gloves | Smoke Out (Field-Tested),True,ok,,128.940000,124.000000,1,26,151.034231,895.500000,125.370000,890.000000,124.600000,2,10,1170.000000,23,3.570000,0.028476,-1.370000,-0.010928,0.140000
1777376109,Moto Gloves | Boom!,ft,normal,嘭,★ Moto Gloves | Boom! (Field-Tested),True,ok,,675.000000,,,1,697.140000,4433.000000,620.620000,4380.000000,613.200000,3,10,4380.000000,51,54.380000,0.087622,,,0.140000
1777376125,Hand Wraps | Overprint,ft,normal,套印,★ Hand Wraps | Overprint (Field-Tested),True,ok,,122.980000,116.000000,1,25,127.695600,845.000000,118.300000,837.000000,117.180000,2,10,871.000000,25,4.680000,0.039560,-2.300000,-0.019442,0.140000
1777376132,Driver Gloves | Rezan the Red,ft,normal,绯红列赞,★ Driver Gloves | Rezan the Red (Field-Tested),True,ok,,90.970000,86.700000,1,13,97.800769,621.500000,87.010000,617.000000,86.380000,6,10,682.000000,17,3.960000,0.045512,-0.310000,-0.003563,0.140000
1777376139,Specialist Gloves | Crimson Kimono,ft,normal,深红和服,★ Specialist Gloves | Crimson Kimono (Field-Tested),True,ok,,2011.470000,1830.000000,1,2,2443.380000,13400.000000,1876.000000,12740.000000,1783.600000,1,10,13060.000000,13,135.470000,0.072212,-46.000000,-0.024520,0.140000
1777376145,Moto Gloves | 3rd Commando Company,ft,normal,第三特种兵连,★ Moto Gloves | 3rd Commando Company (Field-Tested),True,ok,,50.710000,47.300000,1,16,53.265000,333.000000,46.620000,322.000000,45.080000,1,10,408.000000,12,4.090000,0.087731,0.680000,0.014586,0.140000
1777376152,Sport Gloves | Bronze Morph,ft,normal,青铜形态,★ Sport Gloves | Bronze Morph (Field-Tested),True,ok,,121.230000,120.000000,2,15,123.406667,865.000000,121.100000,850.000000,119.000000,2,10,875.000000,31,0.130000,0.001073,-1.100000,-0.009083,0.140000
1777376159,Driver Gloves | King Snake,ft,normal,王蛇,★ Driver Gloves | King Snake (Field-Tested),True,ok,,161.640000,151.000000,1,36,207.630000,1079.900000,151.186000,1050.000000,147.000000,6,10,2040.000000,14,10.454000,0.069147,-0.186000,-0.001230,0.140000
1777376164,Moto Gloves | Polygon,ft,normal,多边形,★ Moto Gloves | Polygon (Field-Tested),True,ok,,131.500000,125.000000,3,26,145.820769,896.490000,125.508600,889.000000,124.460000,2,10,1040.000000,24,5.991400,0.047737,-0.508600,-0.004052,0.140000
1777376171,Driver Gloves | Racing Green,ft,normal,墨绿色调,★ Driver Gloves | Racing Green (Field-Tested),True,ok,,39.500000,36.300000,1,24,41.754583,247.500000,34.650000,246.000000,34.440000,3,10,274.000000,11,4.850000,0.139971,1.650000,0.047619,0.140000
1777376178,Specialist Gloves | Foundation,ft,normal,元勋,★ Specialist Gloves | Foundation (Field-Tested),True,ok,,1199.280000,1070.000000,1,0,0.000000,8000.000000,1120.000000,7810.000000,1093.400000,1,10,7810.000000,40,79.280000,0.070786,-50.000000,-0.044643,0.140000
1777376202,Moto Gloves | Blood Pressure,ft,normal,血压,★ Moto Gloves | Blood Pressure (Field-Tested),True,ok,,145.420000,133.000000,1,17,155.207647,964.500000,135.030000,952.000000,133.280000,1,10,1250.000000,18,10.390000,0.076946,-2.030000,-0.015034,0.140000
1777376208,Hydra Gloves | Mangrove,ft,normal,红树林,★ Hydra Gloves | Mangrove (Field-Tested),True,ok,,37.460000,35.700000,1,13,36.684615,247.500000,34.650000,247.000000,34.580000,2,10,247.000000,16,2.810000,0.081097,1.050000,0.030303,0.140000
1777376214,Hydra Gloves | Case Hardened,ft,normal,表面淬火,★ Hydra Gloves | Case Hardened (Field-Tested),True,ok,,43.760000,84.300000,1,14,81.110714,508.000000,71.120000,503.000000,70.420000,2,10,515.000000,24,-27.360000,-0.384702,13.180000,0.185321,0.140000
1777376228,Driver Gloves | Queen Jaguar,ft,normal,美洲豹女王,★ Driver Gloves | Queen Jaguar (Field-Tested),True,ok,,63.990000,61.700000,1,23,72.470870,424.000000,59.360000,417.000000,58.380000,2,10,514.000000,18,4.630000,0.077999,2.340000,0.039420,0.140000
1777376235,Driver Gloves | Imperial Plaid,ft,normal,蓝紫格子,★ Driver Gloves | Imperial Plaid (Field-Tested),True,ok,,196.670000,191.000000,1,40,255.827750,1364.000000,190.960000,1310.000000,183.400000,2,10,2130.000000,21,5.710000,0.029902,0.040000,0.000209,0.140000
1777376243,Moto Gloves | Cool Mint,ft,normal,清凉薄荷,★ Moto Gloves | Cool Mint (Field-Tested),True,ok,,1761.620000,1540.000000,3,0,0.000000,11520.000000,1612.800000,11310.000000,1583.400000,1,10,11310.000000,59,148.820000,0.092274,-72.800000,-0.045139,0.140000
1777376251,Hydra Gloves | Rattler,ft,normal,响尾蛇,★ Hydra Gloves | Rattler (Field-Tested),True,ok,,36.990000,36.400000,1,11,37.090000,254.500000,35.630000,254.000000,35.560000,1,10,254.000000,18,1.360000,0.038170,0.770000,0.021611,0.140000
1777376275,Sport Gloves | Arid,ft,normal,干旱,★ Sport Gloves | Arid (Field-Tested),True,ok,,1676.800000,650.000000,1,1,1737.770000,10888.000000,1524.320000,10700.000000,1498.000000,3,10,10700.000000,47,152.480000,0.100031,-874.320000,-0.573580,0.140000
1777376282,Driver Gloves | Overtake,ft,normal,超越,★ Driver Gloves | Overtake (Field-Tested),True,ok,,62.150000,58.500000,1,40,70.184750,408.490000,57.188600,397.000000,55.580000,5,10,493.000000,14,4.961400,0.086755,1.311400,0.022931,0.140000
1777376289,Driver Gloves | Crimson Weave,ft,normal,深红织物,★ Driver Gloves | Crimson Weave (Field-Tested),True,ok,,2025.500000,1530.000000,1,0,0.000000,13499.000000,1889.860000,12950.000000,1813.000000,1,10,12950.000000,51,135.640000,0.071773,-359.860000,-0.190416,0.140000
1777376344,Driver Gloves | Diamondback,ft,normal,菱背蛇纹,★ Driver Gloves | Diamondback (Field-Tested),True,ok,,819.240000,765.000000,1,0,0.000000,5538.000000,775.320000,5390.000000,754.600000,2,10,5400.000000,57,43.920000,0.056648,-10.320000,-0.013311,0.140000
1777376351,Specialist Gloves | Forest DDPAT,ft,normal,森林 DDPAT,★ Specialist Gloves | Forest DDPAT (Field-Tested),True,ok,,427.420000,359.000000,1,0,0.000000,2719.000000,380.660000,2660.000000,372.400000,3,10,2660.000000,50,46.760000,0.122839,-21.660000,-0.056901,0.140000
1777376359,Driver Gloves | Convoy,ft,normal,护卫,★ Driver Gloves | Convoy (Field-Tested),True,ok,,687.560000,575.000000,1,0,0.000000,4319.500000,604.730000,4250.000000,595.000000,2,10,4250.000000,46,82.830000,0.136970,-29.730000,-0.049162,0.140000
1777376369,Bloodhound Gloves | Charred,ft,normal,焦炭,★ Bloodhound Gloves | Charred (Field-Tested),True,ok,,326.230000,282.000000,1,1,334.110000,2097.000000,293.580000,2050.000000,287.000000,2,10,2050.000000,38,32.650000,0.111213,-11.580000,-0.039444,0.140000
1777376377,Driver Gloves | Lunar Weave,ft,normal,月色织物,★ Driver Gloves | Lunar Weave (Field-Tested),True,ok,,1299.000000,1120.000000,1,0,0.000000,8128.000000,1137.920000,8000.000000,1120.000000,3,10,8000.000000,63,161.080000,0.141557,-17.920000,-0.015748,0.140000
1777376385,Moto Gloves | Eclipse,ft,normal,日蚀,★ Moto Gloves | Eclipse (Field-Tested),True,ok,,660.390000,570.000000,1,0,0.000000,3999.500000,559.930000,3940.000000,551.600000,1,10,3940.000000,61,100.460000,0.179415,10.070000,0.017984,0.140000
1777376393,Bloodhound Gloves | Bronzed,ft,normal,染铜,★ Bloodhound Gloves | Bronzed (Field-Tested),True,ok,,266.500000,191.000000,1,1,253.000000,1717.500000,240.450000,1630.000000,228.200000,1,10,1630.000000,32,26.050000,0.108339,-49.450000,-0.205656,0.140000
1777376399,Bloodhound Gloves | Snakebite,ft,normal,蛇咬,★ Bloodhound Gloves | Snakebite (Field-Tested),True,ok,,268.260000,204.000000,1,0,0.000000,1690.000000,236.600000,1630.000000,228.200000,1,10,1630.000000,42,31.660000,0.133812,-32.600000,-0.137785,0.140000
1777376407,Bloodhound Gloves | Guerrilla,ft,normal,游击队,★ Bloodhound Gloves | Guerrilla (Field-Tested),True,ok,,267.840000,230.000000,1,0,0.000000,1715.000000,240.100000,1620.000000,226.800000,1,10,1620.000000,44,27.740000,0.115535,-10.100000,-0.042066,0.140000
1777376419,Hand Wraps | Duct Tape,ft,normal,防水布胶带,★ Hand Wraps | Duct Tape (Field-Tested),True,ok,,56.560000,53.200000,1,40,58.823000,363.500000,50.890000,348.000000,48.720000,1,10,390.000000,15,5.670000,0.111417,2.310000,0.045392,0.140000
1777376425,Hand Wraps | Giraffe,ft,normal,长颈鹿,★ Hand Wraps | Giraffe (Field-Tested),True,ok,,55.170000,50.900000,1,10,56.839000,349.000000,48.860000,332.000000,46.480000,2,10,383.000000,14,6.310000,0.129144,2.040000,0.041752,0.140000
1777376431,Hand Wraps | CAUTION!,ft,normal,警告,★ Hand Wraps | CAUTION! (Field-Tested),True,ok,,49.890000,137.000000,1,15,142.223333,986.000000,138.040000,979.000000,137.060000,2,10,1140.000000,37,-88.150000,-0.638583,-1.040000,-0.007534,0.140000
1777376439,Hand Wraps | Arboreal,ft,normal,森林色调,★ Hand Wraps | Arboreal (Field-Tested),True,ok,,55.520000,51.300000,1,12,53.636667,357.000000,49.980000,346.000000,48.440000,1,10,386.000000,17,5.540000,0.110844,1.320000,0.026411,0.140000
1777376445,Hand Wraps | Cobalt Skulls,ft,normal,钴蓝骷髅,★ Hand Wraps | Cobalt Skulls (Field-Tested),True,ok,,230.740000,225.000000,1,30,256.757667,1550.000000,217.000000,1530.000000,214.200000,1,10,2030.000000,29,13.740000,0.063318,8.000000,0.036866,0.140000
1777376452,Hand Wraps | Constrictor,ft,normal,蟒蛇,★ Hand Wraps | Constrictor (Field-Tested),True,ok,,58.740000,56.500000,1,13,65.493077,404.500000,56.630000,402.000000,56.280000,2,10,430.000000,19,2.110000,0.037259,-0.130000,-0.002296,0.140000
1777376487,Hand Wraps | Desert Shamagh,ft,normal,沙漠头巾,★ Hand Wraps | Desert Shamagh (Field-Tested),True,ok,,51.640000,49.300000,1,17,53.885294,346.000000,48.440000,323.000000,45.220000,2,10,369.000000,18,3.200000,0.066061,0.860000,0.017754,0.140000
1777376502,Hand Wraps | Spruce DDPAT,ft,normal,云杉 DDPAT,★ Hand Wraps | Spruce DDPAT (Field-Tested),True,ok,,562.830000,515.000000,2,0,0.000000,3744.500000,524.230000,3660.000000,512.400000,2,10,3660.000000,46,38.600000,0.073632,-9.230000,-0.017607,0.140000
1777376515,Hand Wraps | Leather,ft,normal,皮革,★ Hand Wraps | Leather (Field-Tested),True,ok,,874.590000,715.000000,1,0,0.000000,5299.000000,741.860000,5200.000000,728.000000,1,10,5200.000000,41,132.730000,0.178915,-26.860000,-0.036206,0.140000
1777376523,Hand Wraps | Slaughter,ft,normal,屠夫,★ Hand Wraps | Slaughter (Field-Tested),True,ok,,805.570000,655.000000,1,0,0.000000,5172.820000,724.194800,5110.000000,715.400000,1,10,5110.000000,40,81.375200,0.112366,-69.194800,-0.095547,0.140000
1777376530,Hand Wraps | Badlands,ft,normal,恶土,★ Hand Wraps | Badlands (Field-Tested),True,ok,,599.990000,525.000000,1,1,624.690000,3907.500000,547.050000,3810.000000,533.400000,1,10,3810.000000,62,52.940000,0.096774,-22.050000,-0.040307,0.140000
1777376539,AWP | Neo-Noir,ft,normal,黑色魅影,AWP | Neo-Noir (Field-Tested),True,ok,,41.550000,40.400000,1,16,42.396250,289.500000,40.530000,276.000000,38.640000,14,10,276.000000,15,1.020000,0.025167,-0.130000,-0.003208,0.140000
1777376552,AK-47 | Point Disarray,fn,normal,混沌点阵,AK-47 | Point Disarray (Factory New),True,ok,,87.990000,83.400000,1,4,83.375000,577.960000,80.914400,562.000000,78.680000,1,10,562.000000,79,7.075600,0.087445,2.485600,0.030719,0.140000
1777376560,M4A1-S | Cyrex,ft,normal,次时代,M4A1-S | Cyrex (Field-Tested),True,ok,,175.000000,173.000000,4,3,173.356667,1226.000000,171.640000,1220.000000,170.800000,5,10,1220.000000,18,3.360000,0.019576,1.360000,0.007924,0.140000
1777376569,AK-47 | Point Disarray,ft,normal,混沌点阵,AK-47 | Point Disarray (Field-Tested),True,ok,,14.370000,13.600000,3,21,14.904762,98.300000,13.762000,98.000000,13.720000,1,10,98.000000,28,0.608000,0.044180,-0.162000,-0.011772,0.140000
1777376577,M4A1-S | Nightmare,mw,normal,梦魇,M4A1-S | Nightmare (Minimal Wear),True,ok,,22.830000,22.000000,1,27,25.690000,154.900000,21.686000,149.000000,20.860000,5,10,196.000000,40,1.144000,0.052753,0.314000,0.014479,0.140000
1777376612,AK-47 | Aquamarine Revenge,ft,normal,深海复仇,AK-47 | Aquamarine Revenge (Field-Tested),True,ok,,40.500000,39.100000,1,22,45.802727,274.000000,38.360000,264.000000,36.960000,3,10,264.000000,21,2.140000,0.055787,0.740000,0.019291,0.140000
1777376621,AK-47 | Neon Revolution,ft,normal,霓虹革命,AK-47 | Neon Revolution (Field-Tested),True,ok,,107.910000,105.000000,29,6,105.781667,746.900000,104.566000,732.000000,102.480000,10,10,732.000000,31,3.344000,0.031980,0.434000,0.004150,0.140000
1777376643,AK-47 | The Empress,ft,normal,皇后,AK-47 | The Empress (Field-Tested),True,ok,,95.990000,94.400000,2,24,97.047500,650.900000,91.126000,643.000000,90.020000,99,10,643.000000,26,4.864000,0.053377,3.274000,0.035928,0.140000
1777376652,AK-47 | Neon Rider,ft,normal,霓虹骑士,AK-47 | Neon Rider (Field-Tested),True,ok,,40.000000,45.200000,4,40,49.653000,319.900000,44.786000,308.000000,43.120000,2,10,308.000000,23,-4.786000,-0.106864,0.414000,0.009244,0.140000
